step,sim_time,queue_total,waiting_time_avg,throughput,delay_total,stops
2530,2530.0,719.0,36.505851755526656,1,28073.0,215
2540,2540.0,665.0,40.250975292587775,2,30953.0,199
2550,2550.0,626.0,40.583875162548765,3,31209.0,187
2560,2560.0,744.0,46.777633289986994,3,35972.0,223
2570,2570.0,690.0,47.8296488946684,1,36781.0,207
2580,2580.0,573.0,48.146944083224966,1,37025.0,171
2590,2590.0,527.0,51.581274382314696,4,39666.0,158
2600,2600.0,542.0,51.608582574772434,2,39687.0,162
2610,2610.0,537.0,49.80624187256177,1,38301.0,161
2620,2620.0,610.0,49.17685305591677,3,37817.0,183
2630,2630.0,661.0,50.443433029908974,1,38791.0,198
2640,2640.0,640.0,53.1183355006502,4,40848.0,192
2650,2650.0,609.0,52.5890767230169,5,40441.0,182
2660,2660.0,591.0,54.20156046814044,2,41681.0,177
2670,2670.0,541.0,54.84395318595579,2,42175.0,162
2680,2680.0,604.0,60.60468140442133,4,46605.0,181
2690,2690.0,600.0,60.508452535760725,3,46531.0,180
2700,2700.0,586.0,61.737321196358906,4,47476.0,175
2710,2710.0,579.0,57.863459037711316,1,44497.0,173
2720,2720.0,629.0,56.71781534460338,1,43616.0,188
2730,2730.0,691.0,59.20806241872562,1,45531.0,207
2740,2740.0,652.0,56.405721716514954,1,43376.0,195
2750,2750.0,662.0,56.453836150845255,6,43413.0,198
2760,2760.0,668.0,58.045513654096226,0,44637.0,200
2770,2770.0,667.0,59.57997399219766,2,45817.0,200
2780,2780.0,691.0,63.248374512353706,0,48638.0,207
2790,2790.0,683.0,67.64629388816645,2,52020.0,204
2800,2800.0,668.0,69.34330299089727,2,53325.0,200
2810,2810.0,593.0,69.63459037711313,3,53549.0,177
2820,2820.0,567.0,72.29128738621587,0,55592.0,170
2830,2830.0,540.0,74.6111833550065,3,57376.0,162
2840,2840.0,635.0,81.82054616384916,0,62920.0,190
2850,2850.0,724.0,87.57087126137841,1,67342.0,217
2860,2860.0,739.0,93.02860858257478,0,71539.0,221
2870,2870.0,578.0,87.0520156046814,3,66943.0,173
2880,2880.0,592.0,85.29648894668401,1,65593.0,177
2890,2890.0,642.0,90.24577373211963,4,69399.0,192
2900,2900.0,646.0,93.14434330299089,2,71628.0,193
2910,2910.0,682.0,98.73602080624187,3,75928.0,204
2920,2920.0,677.0,100.66840052015604,0,77414.0,203
2930,2930.0,613.0,100.91807542262679,2,77606.0,183
2940,2940.0,591.0,105.46553966189857,2,81103.0,177
2950,2950.0,639.0,109.85825747724317,1,84481.0,191
2960,2960.0,726.0,112.4109232769831,1,86444.0,217
2970,2970.0,712.0,113.19115734720417,3,87044.0,213
2980,2980.0,668.0,114.19505851755527,2,87816.0,200
2990,2990.0,658.0,113.78803641092328,3,87503.0,197
3000,3000.0,658.0,115.39531859557867,3,88739.0,197
3010,3010.0,621.0,116.74382314694408,2,89776.0,186
3020,3020.0,632.0,121.08192457737321,6,93112.0,189
3030,3030.0,593.0,120.55656697009103,1,92708.0,177
3040,3040.0,682.0,127.25487646293888,3,97859.0,204
3050,3050.0,671.0,131.86085825747725,2,101401.0,201
3060,3060.0,685.0,137.56436931079324,1,105787.0,205
3070,3070.0,635.0,137.91027308192457,1,106053.0,190
3080,3080.0,592.0,139.12483745123538,3,106987.0,177
3090,3090.0,562.0,143.61508452535762,4,110440.0,168
3100,3100.0,587.0,147.21586475942783,2,113209.0,176
3110,3110.0,675.0,153.12743823146945,4,117755.0,202
3120,3120.0,637.0,155.82704811443432,2,119831.0,191
3130,3130.0,668.0,153.63589076723017,1,118146.0,200
3140,3140.0,662.0,156.14174252275683,2,120073.0,198
3150,3150.0,653.0,160.54616384915474,1,123460.0,195
3160,3160.0,701.0,166.8959687906372,4,128343.0,210
3170,3170.0,666.0,170.04031209362807,2,130761.0,199
3180,3180.0,629.0,173.26397919375813,3,133240.0,188
3190,3190.0,630.0,175.05981794538363,2,134621.0,189
3200,3200.0,666.0,181.66059817945384,1,139697.0,199
3210,3210.0,626.0,185.4850455136541,0,142638.0,187
3220,3220.0,608.0,190.4954486345904,0,146491.0,182
3230,3230.0,588.0,193.2002600780234,3,148571.0,176
3240,3240.0,668.0,199.5695708712614,2,153469.0,200
3250,3250.0,662.0,203.96358907672303,1,156848.0,198
3260,3260.0,683.0,204.629388816645,1,157360.0,204
3270,3270.0,622.0,207.5045513654096,1,159571.0,186
3280,3280.0,594.0,211.3224967490247,2,162507.0,178
3290,3290.0,634.0,216.52795838751626,3,166510.0,190
3300,3300.0,693.0,222.91417425227567,0,171421.0,207
3310,3310.0,707.0,228.35890767230168,1,175608.0,212
3320,3320.0,669.0,230.53966189856956,3,177285.0,200
3330,3330.0,608.0,234.09102730819245,1,180016.0,182
3340,3340.0,594.0,206.98699609882965,0,159173.0,178
3350,3350.0,639.0,197.42002600780233,2,151816.0,191
3360,3360.0,717.0,195.30299089726918,5,150188.0,215
3370,3370.0,667.0,185.68660598179454,0,142793.0,200
3380,3380.0,624.0,173.82314694408322,2,133670.0,187
3390,3390.0,652.0,174.19115734720415,0,133953.0,195
3400,3400.0,653.0,176.41612483745124,1,135664.0,195
3410,3410.0,641.0,142.08842652795838,2,109266.0,192
3420,3420.0,642.0,102.19375812743823,1,78587.0,192
3430,3430.0,631.0,102.48244473342002,2,78809.0,189
3440,3440.0,722.0,109.68140442132639,2,84345.0,216
3450,3450.0,728.0,111.57997399219767,3,85805.0,218
3460,3460.0,724.0,117.33159947984396,1,90228.0,217
3470,3470.0,651.0,117.59687906371911,1,90432.0,195
3480,3480.0,681.0,123.23927178153446,1,94771.0,204
3490,3490.0,647.0,123.91937581274382,2,95294.0,194
3500,3500.0,613.0,118.95578673602081,3,91477.0,183
3510,3510.0,591.0,116.14954486345904,0,89319.0,177
3520,3520.0,588.0,118.85435630689207,1,91399.0,176
3530,3530.0,622.0,121.851755526658,3,93704.0,186
3540,3540.0,661.0,122.86215864759428,1,94481.0,198
3550,3550.0,726.0,126.78283485045513,1,97496.0,217
3560,3560.0,817.0,130.76853055916774,3,100561.0,245
3570,3570.0,711.0,130.4525357607282,4,100318.0,213
3580,3580.0,707.0,134.83224967490247,1,103686.0,212
3590,3590.0,702.0,137.78803641092327,0,105959.0,210
3600,3600.0,710.0,143.99739921976592,0,110734.0,213
