step,sim_time,queue_total,waiting_time_avg,throughput,delay_total,stops
2850,2850.0,995.0,156.1664499349805,0,120092.0,954705
2860,2860.0,1061.0,158.925877763329,-1,122214.0,959901
2870,2870.0,1014.0,161.91547464239272,2,124513.0,964848
2880,2880.0,1028.0,161.75032509752927,2,124386.0,969683
2890,2890.0,1108.0,167.5591677503251,-3,128853.0,974821
2900,2900.0,1126.0,171.2301690507152,3,131676.0,980273
2910,2910.0,1153.0,173.6814044213264,-4,133561.0,985707
2920,2920.0,1181.0,175.555266579974,1,135002.0,991261
2930,2930.0,1149.0,173.86866059817945,0,133705.0,996760
2940,2940.0,1087.0,164.81664499349804,2,126744.0,1001913
2950,2950.0,1026.0,167.87646293888167,-1,129097.0,1006944
2960,2960.0,1034.0,169.9518855656697,-1,130693.0,1011964
2970,2970.0,1009.0,173.35760728218466,1,133312.0,1017251
2980,2980.0,1022.0,182.81014304291287,1,140581.0,1022314
2990,2990.0,1084.0,193.40962288686606,-2,148732.0,1027597
3000,3000.0,1034.0,195.9076723016905,4,150653.0,1032651
3010,3010.0,1024.0,197.49804941482444,-1,151876.0,1037674
3020,3020.0,1035.0,199.3966189856957,-2,153336.0,1042794
3030,3030.0,1142.0,208.50845253576074,4,160343.0,1047907
3040,3040.0,1177.0,219.36801040312093,-3,168694.0,1053350
3050,3050.0,1098.0,221.8036410923277,1,170567.0,1058609
3060,3060.0,1040.0,219.97269180754228,-2,169159.0,1063651
3070,3070.0,1018.0,227.43563068920676,-1,174898.0,1068679
3080,3080.0,1081.0,236.93888166449935,1,182206.0,1073848
3090,3090.0,1121.0,246.53446033810144,-1,189585.0,1079224
3100,3100.0,1106.0,249.1664499349805,0,191609.0,1084617
3110,3110.0,1004.0,249.0078023407022,0,191487.0,1089563
3120,3120.0,994.0,251.50195058517556,3,193405.0,1094170
3130,3130.0,1005.0,257.2665799739922,-3,197838.0,1098753
3140,3140.0,1098.0,266.9375812743823,1,205275.0,1103779
3150,3150.0,1103.0,275.7737321196359,2,212070.0,1108775
3160,3160.0,1150.0,286.4785435630689,-4,220302.0,1113902
3170,3170.0,1053.0,289.43823146944084,2,222578.0,1118910
3180,3180.0,1007.0,294.77893368010405,-2,226685.0,1123732
3190,3190.0,1069.0,305.481144343303,2,234915.0,1128690
3200,3200.0,1132.0,315.370611183355,-1,242520.0,1133977
3210,3210.0,1054.0,315.7490247074122,-1,242811.0,1139165
3220,3220.0,1021.0,315.58777633289986,2,242687.0,1144215
3230,3230.0,1016.0,318.38361508452533,-2,244837.0,1149171
3240,3240.0,971.0,324.69050715214564,0,249687.0,1153886
3250,3250.0,1026.0,333.22366710013006,2,256249.0,1158525
3260,3260.0,1036.0,340.98699609882965,-1,262219.0,1163321
3270,3270.0,1017.0,347.78023407022107,1,267443.0,1167905
3280,3280.0,1052.0,355.09102730819245,0,273065.0,1172624
3290,3290.0,973.0,357.8686605981795,-2,275201.0,1177132
3300,3300.0,1088.0,368.4590377113134,4,283345.0,1181966
3310,3310.0,1076.0,374.5487646293888,-1,288028.0,1187117
3320,3320.0,1016.0,375.70221066319897,-3,288915.0,1192225
3330,3330.0,951.0,378.3029908972692,3,290915.0,1197081
3340,3340.0,998.0,385.77633289986994,2,296662.0,1201937
3350,3350.0,998.0,393.88036410923274,0,302894.0,1206836
3360,3360.0,994.0,401.5812743823147,-5,308816.0,1211601
3370,3370.0,975.0,406.2925877763329,1,312439.0,1216228
3380,3380.0,991.0,413.27178153446033,0,317806.0,1220860
3390,3390.0,1015.0,423.555266579974,-1,325714.0,1225487
3400,3400.0,1015.0,428.60598179453837,0,329598.0,1230175
3410,3410.0,1051.0,437.40962288686603,2,336368.0,1234971
3420,3420.0,982.0,439.2431729518856,3,337778.0,1239741
3430,3430.0,989.0,444.16124837451235,-4,341560.0,1244386
3440,3440.0,1029.0,452.5890767230169,1,348041.0,1249155
3450,3450.0,1029.0,460.8114434330299,1,354364.0,1254127
3460,3460.0,1059.0,470.0065019505852,1,361435.0,1259187
3470,3470.0,1073.0,477.83224967490247,-2,367453.0,1264372
3480,3480.0,1105.0,489.81274382314695,-1,376666.0,1269599
3490,3490.0,1123.0,499.62808842652794,2,384214.0,1274922
3500,3500.0,1130.0,510.9479843953186,-2,392919.0,1280035
3510,3510.0,1143.0,520.2171651495448,0,400047.0,1285258
3520,3520.0,985.0,514.110533159948,3,395351.0,1290077
3530,3530.0,996.0,518.29388816645,-2,398568.0,1294604
3540,3540.0,1038.0,526.2483745123537,0,404685.0,1299312
3550,3550.0,1113.0,537.3810143042913,-1,413246.0,1304313
3560,3560.0,1037.0,542.1274382314695,1,416896.0,1309203
3570,3570.0,1036.0,548.4018205461639,0,421721.0,1314022
3580,3580.0,1072.0,559.1547464239271,0,429990.0,1318783
3590,3590.0,1060.0,569.1690507152146,0,437691.0,1323632
3600,3600.0,1088.0,579.6137841352406,-1,445723.0,1328498
